2.804469,28.731384,358.000000
-3.532204,26.035978,10.000000
0.939757,24.425514,332.000000
0.940210,24.425060,332.000000
-2.354172,26.666378,359.000000
-3.391106,22.608047,8.000000
1.362754,25.789049,2.000000
-5.897466,25.472839,359.000000
9.580384,19.809534,1.000000
1.751024,24.263878,10.000000
-0.138912,24.345474,5.000000
6.115088,24.656343,0.000000
-7.670649,21.624937,359.000000
1.666996,28.360308,0.000000
-0.277216,30.167599,359.000000
5.770299,21.251373,1.000000
5.772056,21.249617,1.000000
1.915022,21.179789,3.000000
4.174715,20.778849,2.000000
6.991318,21.170782,1.000000
6.991488,21.170952,1.000000
10.727684,21.772804,2.000000
6.978662,27.546738,0.000000
0.411613,17.023645,1.000000
-0.529327,18.633860,4.000000
-33.308025,-36.362041,166.000000
-2.495015,29.502832,3.000000
10.227104,23.565939,356.000000
10.228634,23.566902,356.000000
8.718370,26.231722,356.000000
7.091961,23.149105,356.000000
-1.543802,26.975433,0.000000
-3.669529,31.612865,358.000000
-2.130445,21.882793,0.000000
1.584296,26.487001,337.000000
-1.099342,31.393330,331.000000
-5.422243,27.096735,5.000000
8.610108,20.723732,359.000000
11.030475,21.564699,0.000000
8.884460,26.538069,359.000000
8.884460,26.538069,358.000000
8.039350,25.810829,356.000000
8.039803,25.811169,356.000000
8.040596,25.811850,356.000000
3.673427,24.950190,0.000000
0.677597,29.500000,355.000000
-2.457296,25.607790,5.000000
6.873299,22.724773,358.000000
4.268827,27.664032,355.000000
5.582646,3.287035,142.000000
5.582646,3.287035,143.000000
-0.106432,23.908361,3.000000
-2.623971,28.533436,357.000000
-4.480335,26.503672,21.000000
11.290539,26.631886,318.000000
8.735599,31.618174,44.000000
8.735655,31.618231,44.000000
1.516263,24.675104,357.000000
2.852627,26.589636,359.000000
0.550884,31.196234,0.000000
8.503982,24.596062,0.000000
9.945840,21.723431,2.000000
7.628568,26.757654,3.000000
11.143651,19.926271,1.000000
8.413878,24.607956,358.000000
5.601602,23.260595,358.000000
3.190715,27.781515,356.000000
10.051006,24.235697,1.000000
10.051120,24.235809,1.000000
7.756461,29.091360,0.000000
9.669166,24.008015,5.000000
9.447078,24.092054,5.000000
9.379413,23.543268,4.000000
9.379356,23.543211,4.000000
6.704165,28.839144,0.000000
2.843436,26.174932,359.000000
0.797782,30.789635,358.000000
8.971506,27.285015,0.000000
6.342724,32.382202,358.000000
9.374043,21.136946,0.000000
7.262878,25.208759,359.000000
-3.471812,27.340269,0.000000
-3.469091,27.337435,359.000000
-5.783698,32.063213,359.000000
-8.387413,28.479574,6.000000
-10.562782,33.774479,7.000000
-6.307249,26.714222,1.000000
-6.307249,26.714222,0.000000
-9.083032,31.690817,0.000000
-5.270562,27.129047,0.000000
-7.331741,32.433765,5.000000
-1.297680,20.876768,359.000000
-3.286437,25.905951,359.000000
0.874892,25.026255,0.000000
-1.887347,29.911673,359.000000
