29.660439,4.566764,358.000000
29.897371,-0.312305,16.000000
29.870636,0.722365,3.000000
29.436329,0.282617,11.000000
29.835041,0.717379,0.000000
30.329872,4.258312,0.000000
30.070446,5.095663,63.000000
29.825644,4.096131,63.000000
29.842701,4.075333,62.000000
29.844629,4.077373,62.000000
29.845480,4.079016,62.000000
30.205271,6.727123,63.000000
30.699423,-0.681278,359.000000
30.546799,0.376169,22.000000
30.731152,-1.604537,119.000000
30.573069,0.349967,52.000000
30.457672,0.301035,269.000000
29.921865,0.663795,359.000000
30.450409,-1.800611,359.000000
30.138729,-0.538906,0.000000
31.461403,-2.943602,0.000000
30.536818,-1.816311,359.000000
30.918884,-1.861080,359.000000
30.918715,-1.860910,359.000000
32.772762,11.652198,6.000000
32.772251,11.652368,5.000000
37.696262,11.335814,3.000000
29.710135,2.132300,0.000000
30.941114,-2.683692,0.000000
29.874548,-0.239153,0.000000
31.176956,-1.230038,0.000000
31.724857,-1.701749,0.000000
30.470245,-2.819416,0.000000
30.470188,-2.819360,0.000000
31.713814,-2.712820,0.000000
29.913744,5.426326,327.000000
31.090422,-2.254867,1.000000
30.469452,-0.228580,359.000000
29.043219,1.357768,359.000000
29.043219,1.357768,0.000000
30.450949,-0.674999,359.000000
29.973663,-0.733474,359.000000
30.231855,-1.528764,0.000000
29.990604,0.006574,359.000000
30.521845,0.714347,0.000000
30.665878,-1.237892,0.000000
30.665028,-1.238175,0.000000
30.152330,-2.022190,0.000000
31.342449,6.359161,3.000000
31.230135,-2.407372,0.000000
30.868801,-2.074608,0.000000
32.499317,-3.708389,0.000000
30.185574,1.666689,359.000000
30.185404,1.666859,359.000000
30.285288,1.882354,0.000000
30.527994,-1.096383,0.000000
31.042397,-1.022577,0.000000
29.610392,3.377671,1.000000
29.944284,-0.629975,359.000000
30.805914,-2.006028,0.000000
29.857368,1.752957,0.000000 
30.821758,-1.853809,359.000000
32.666641,0.185657,1.000000
32.407944,0.327387,2.000000
32.255276,0.255417,0.000000
29.972178,0.213255,0.000000
29.972120,0.213312,0.000000
31.046316,-2.449073,0.000000
31.448189,5.570940,354.000000
30.108582,0.607776,358.000000
30.252125,-1.345501,0.000000
30.230879,1.071851,0.000000
12.157757,23.738251,359.000000
30.696974,-0.577405,358.000000
31.577488,-1.059962,359.000000
31.014612,-2.617107,359.000000
31.014669,-2.617164,359.000000
30.709898,6.470572,357.000000
29.257643,2.605888,358.000000
30.241989,1.641531,0.000000
31.049351,1.083466,358.000000
30.674599,0.347271,0.000000
31.144272,0.536548,0.000000
32.857635,-2.827916,0.000000
32.858147,-2.827406,0.000000
31.204681,-0.491209,0.000000
32.362606,-1.167785,1.000000
31.146650,-0.170459,0.000000
30.877192,0.087684,0.000000
30.825674,-0.596728,358.000000
30.831059,-0.595084,359.000000
30.592878,1.667445,0.000000
30.844778,-1.082755,1.000000
29.482594,1.622895,0.000000
31.821760,-0.895303,0.000000
30.219208,2.359218,358.000000
29.127563,0.363877,359.000000
30.239531,-0.114376,359.000000
31.435247,0.055440,359.000000
