-1.104763,29.406528,331.000000
-4.420396,31.657749,0.000000
2.020958,26.104469,359.000000
-5.846820,27.724279,4.000000
-1.201651,30.718960,0.000000
-8.284492,29.393793,356.000000
6.795760,25.278591,355.000000
-0.984353,29.846212,12.000000
-8.785403,32.724686,7.000000
-3.775957,30.315704,1.000000
3.340609,30.893433,359.000000
-0.907893,33.438168,0.000000
-1.427549,35.098568,1.000000
2.198482,27.950426,2.000000
4.011338,24.811163,357.000000
4.732702,25.846582,358.000000
-4.377064,35.568443,5.000000
7.198799,29.581287,0.000000
5.451720,32.655098,359.000000
5.451550,32.655270,359.000000
4.662941,28.482210,359.000000
-5.596459,27.696741,359.000000
8.796293,2.763383,264.000000
-7.686638,31.435347,0.000000
6.468398,24.897600,355.000000
-5.179640,30.285564,1.000000
15.369879,17.524324,147.000000
13.183633,22.989237,172.000000
13.176266,22.996603,172.000000
-6.318123,33.284855,25.000000
-6.318010,33.284969,25.000000
-6.341074,33.199120,31.000000
-6.339998,33.198044,31.000000
-0.694071,29.441000,359.000000
5.077297,30.166664,357.000000
