18.6676,5.17013,0
18.6676,5.17013,0
18.6676,5.17013,0
18.6676,5.17013,0
17.8085,4.63642,-1
17.8085,4.63642,-1
17.8085,4.63642,-1
17.4153,3.12474,0
17.4153,3.12474,0
17.4153,3.12474,0
18.7452,3.08059,0
18.7452,3.08059,0
18.7452,3.08059,0
18.7452,3.08059,0
18.569,3.22609,2
18.569,3.22609,2
18.569,3.22609,2
17.127,2.08399,0
17.127,2.08399,0
17.127,2.08399,0
17.127,2.08399,0
17.127,2.08399,0
18.6848,4.18095,0
17.9615,3.78412,-2
17.9612,3.78384,-2
17.9593,3.7819,-2
17.9034,3.65277,-2
18.0465,3.29869,1
18.0718,3.32396,1
18.0726,3.32479,1
18.6781,3.88231,2
18.6686,3.87454,2
18.4638,3.29195,0
18.4643,3.29917,0
18.4643,3.29917,0
18.3871,3.15694,1
18.3871,3.15694,1
18.3871,3.15694,1
18.3871,3.15694,1
18.8843,4.37287,-1
18.8843,4.37287,-1
18.7079,4.0808,0
18.7362,4.05692,0
18.7362,4.05692,1
18.8951,4.48565,-1
18.8951,4.48565,-1
18.8951,4.48565,-1
18.8951,4.48565,-1
18.8951,4.48565,-1
18.8951,4.48565,-1
18.8951,4.48565,-1
19.4493,4.48229,-2
19.4449,4.47785,-2
19.4449,4.47785,-2
18.9928,3.87364,0
18.9928,3.87364,0
18.9928,3.87364,0
18.9928,3.87364,0
18.9928,3.87364,0
18.9928,3.87364,0
19.1308,3.07585,5
19.1322,3.07724,5
19.1327,3.0789,5
19.2271,3.53209,-1
19.226,3.53376,-1
19.226,3.53376,-1
18.9964,3.29356,-1
18.9961,3.29328,-1
17.2179,2.20034,-1
17.2179,2.20034,-1
17.2179,2.20034,-1
17.2179,2.20034,-1
17.2179,2.20034,-1
19.0772,3.9736,-3
19.0767,3.97305,-3
19.0542,3.95056,-3
19.8019,3.83252,0
19.8156,3.84557,0
19.8167,3.84668,0
19.8167,3.84668,0
18.1664,3.98464,0
18.1758,3.99519,0
18.1783,3.99491,0
18.8998,4.12162,-1
18.9184,4.0858,-1
17.6493,2.17643,0
17.6493,2.17643,0
17.7373,2.0773,0
17.7401,2.07452,0
18.2046,3.75195,-2
18.2046,3.75195,-2
18.2046,3.75195,-2
18.2046,3.75195,-2
18.1521,3.80443,-2
18.7618,3.71471,2
18.7618,3.71471,2
18.7731,3.74942,2
17.8472,3.65796,0
17.8472,3.65796,0
17.8472,3.65796,0
